Paper_ID,Rhodolith beds,Chemical ecology,Reproduction,Holobiont,Deep reefs,Climate change,Fisheries,Methods,Taxonomy & Systematics,Macroalgae & Herbivory,Habitat structure,Oceanic islands,Trophic ecology & Nursery habitats ,Geomorphology & Paleontology,Oceanography & Productivity,Demography,Anthozoan biology,Hydrodynamics,Fish interactions,Invasive species,Biogeography & Phylogeography,Tourism & Pollution,Distribution limits,Cytogenetics,Conservation & Management 
LOPES M 2018 ZOOTAXA,0.029496819,0.082128398,0.014459225,0.021978022,0.037015616,0.014459225,0.059572007,0.014459225,0.104684789,0.029496819,0.021978022,0.037015616,0.014459225,0.029496819,0.021978022,0.021978022,0.021978022,0.029496819,0.037015616,0.014459225,0.044534413,0.021978022,0.172353962,0.037015616,0.044534413
LOPES MS 2016 PLOS ONE,0.011312217,0.011312217,0.01719457,0.058371041,0.01719457,0.01719457,0.152488688,0.01719457,0.046606335,0.011312217,0.040723982,0.058371041,0.040723982,0.070135747,0.070135747,0.070135747,0.028959276,0.058371041,0.023076923,0.034841629,0.01719457,0.028959276,0.01719457,0.046606335,0.01719457
LOPES PFM 2013 AMBIO,0.018737673,0.012327416,0.012327416,0.012327416,0.012327416,0.012327416,0.300788955,0.012327416,0.012327416,0.025147929,0.044378698,0.057199211,0.012327416,0.012327416,0.012327416,0.025147929,0.012327416,0.012327416,0.012327416,0.012327416,0.012327416,0.031558185,0.031558185,0.012327416,0.243096647
LOPES PFM 2017 J ENVIRON MANAGE,0.011379153,0.011379153,0.011379153,0.011379153,0.035047792,0.023213473,0.141556668,0.017296313,0.011379153,0.023213473,0.011379153,0.052799272,0.135639508,0.017296313,0.017296313,0.011379153,0.017296313,0.011379153,0.035047792,0.011379153,0.011379153,0.129722349,0.017296313,0.017296313,0.177059627
"LOPES PFM, 2015, ECOSYST SERV",0.021978022,0.021978022,0.029496819,0.014459225,0.037015616,0.021978022,0.172353962,0.021978022,0.014459225,0.014459225,0.014459225,0.021978022,0.021978022,0.014459225,0.014459225,0.014459225,0.014459225,0.014459225,0.029496819,0.021978022,0.021978022,0.164835165,0.014459225,0.021978022,0.20242915
LOPES RP 2014 AN ACAD BRAS CIENC,0.028021978,0.020879121,0.035164835,0.020879121,0.049450549,0.028021978,0.013736264,0.013736264,0.020879121,0.013736264,0.013736264,0.013736264,0.013736264,0.363736264,0.020879121,0.042307692,0.013736264,0.049450549,0.013736264,0.013736264,0.028021978,0.028021978,0.035164835,0.035164835,0.013736264
LORDERS FL 2018 FRONT MAR SCI,0.01039501,0.183367983,0.01039501,0.01039501,0.015800416,0.021205821,0.021205821,0.021205821,0.032016632,0.086070686,0.118503119,0.026611227,0.037422037,0.026611227,0.021205821,0.01039501,0.01039501,0.015800416,0.026611227,0.107692308,0.021205821,0.042827443,0.015800416,0.048232848,0.021205821
LORENZI L 2009 ZOOLOGIA,0.025147929,0.018737673,0.012327416,0.012327416,0.037968442,0.012327416,0.012327416,0.018737673,0.012327416,0.018737673,0.185404339,0.050788955,0.012327416,0.185404339,0.012327416,0.018737673,0.025147929,0.114891519,0.018737673,0.044378698,0.018737673,0.018737673,0.031558185,0.025147929,0.012327416
LOURENCO RA 2018 ARCH ENVIRON CONTAM TOXICOL,0.01717033,0.061813187,0.043956044,0.01717033,0.133241758,0.035027473,0.035027473,0.01717033,0.043956044,0.01717033,0.043956044,0.01717033,0.026098901,0.052884615,0.124313187,0.026098901,0.035027473,0.026098901,0.026098901,0.052884615,0.01717033,0.052884615,0.026098901,0.01717033,0.01717033
LUCENA RA 2015 ZOOTAXA,0.021132713,0.032121724,0.043110735,0.021132713,0.054099746,0.021132713,0.032121724,0.032121724,0.174978867,0.054099746,0.032121724,0.021132713,0.032121724,0.032121724,0.021132713,0.021132713,0.021132713,0.09805579,0.021132713,0.021132713,0.043110735,0.021132713,0.032121724,0.043110735,0.032121724
LUCENA RA 2017 MAR BIODIVERS,0.021367521,0.032478632,0.021367521,0.043589744,0.021367521,0.021367521,0.021367521,0.032478632,0.099145299,0.032478632,0.065811966,0.132478632,0.021367521,0.021367521,0.021367521,0.021367521,0.021367521,0.088034188,0.021367521,0.021367521,0.021367521,0.065811966,0.054700855,0.032478632,0.021367521
LUCENA RA 2018 ZOOTAXA,0.038461538,0.051619433,0.025303644,0.025303644,0.038461538,0.025303644,0.038461538,0.025303644,0.025303644,0.051619433,0.025303644,0.038461538,0.091093117,0.038461538,0.038461538,0.025303644,0.025303644,0.117408907,0.025303644,0.025303644,0.038461538,0.025303644,0.051619433,0.025303644,0.038461538
LUCENA RA 2019 MAR BIOL RES,0.016025641,0.049358974,0.041025641,0.016025641,0.049358974,0.032692308,0.024358974,0.024358974,0.249358974,0.024358974,0.016025641,0.091025641,0.024358974,0.041025641,0.016025641,0.049358974,0.016025641,0.049358974,0.016025641,0.016025641,0.016025641,0.016025641,0.032692308,0.024358974,0.032692308
LUIZ OJ 2007 J FISH BIOL,0.024654832,0.024654832,0.024654832,0.024654832,0.050295858,0.024654832,0.037475345,0.024654832,0.037475345,0.024654832,0.037475345,0.204142012,0.024654832,0.024654832,0.024654832,0.037475345,0.024654832,0.037475345,0.037475345,0.050295858,0.037475345,0.024654832,0.024654832,0.050295858,0.037475345
LUIZ OJ 2008 ZOOTAXA,0.015384615,0.015384615,0.031384615,0.023384615,0.047384615,0.015384615,0.055384615,0.039384615,0.023384615,0.015384615,0.119384615,0.135384615,0.023384615,0.023384615,0.015384615,0.015384615,0.023384615,0.023384615,0.095384615,0.015384615,0.015384615,0.015384615,0.087384615,0.039384615,0.047384615
LUIZ OJ 2009 ICHTHYOL RES,0.01701838,0.034717495,0.061266167,0.01701838,0.034717495,0.025867937,0.05241661,0.034717495,0.025867937,0.01701838,0.01701838,0.185159973,0.025867937,0.043567052,0.096664398,0.043567052,0.034717495,0.025867937,0.01701838,0.034717495,0.034717495,0.025867937,0.01701838,0.025867937,0.034717495
LUIZ OJ 2009 ZOOTAXA,0.032156368,0.015762926,0.056746532,0.015762926,0.064943253,0.032156368,0.032156368,0.015762926,0.064943253,0.015762926,0.048549811,0.032156368,0.015762926,0.015762926,0.023959647,0.048549811,0.015762926,0.032156368,0.089533417,0.023959647,0.073139975,0.015762926,0.073139975,0.073139975,0.015762926
LUIZ OJ 2010 NEOTROP ICHTHYOL,0.034798535,0.022893773,0.094322344,0.022893773,0.058608059,0.022893773,0.022893773,0.022893773,0.034798535,0.022893773,0.046703297,0.046703297,0.022893773,0.022893773,0.022893773,0.022893773,0.034798535,0.022893773,0.153846154,0.082417582,0.022893773,0.022893773,0.034798535,0.022893773,0.034798535
LUIZ OJ 2011 BIOL CONS,0.016330039,0.010743446,0.010743446,0.010743446,0.044263,0.038676407,0.066609368,0.055436184,0.016330039,0.010743446,0.027503223,0.30124624,0.016330039,0.016330039,0.010743446,0.033089815,0.016330039,0.016330039,0.016330039,0.033089815,0.038676407,0.088955737,0.027503223,0.021916631,0.044263
LUIZ OJ 2012 PROC B,0.012248898,0.012248898,0.075943165,0.012248898,0.024987751,0.018618324,0.012248898,0.063204312,0.018618324,0.018618324,0.082312592,0.031357178,0.018618324,0.024987751,0.063204312,0.018618324,0.012248898,0.012248898,0.056834885,0.031357178,0.235178834,0.012248898,0.044096031,0.018618324,0.031357178
LUIZ OJ 2013 MAR ECOL -PROG SER,0.011584801,0.017608897,0.017608897,0.017608897,0.023632994,0.017608897,0.017608897,0.011584801,0.017608897,0.011584801,0.017608897,0.047729379,0.035681186,0.023632994,0.059777572,0.023632994,0.02965709,0.017608897,0.017608897,0.216404078,0.186283596,0.023632994,0.059777572,0.023632994,0.02965709
LUIZ OJ 2014 BULL MAR SCI,0.021607606,0.021607606,0.044079516,0.021607606,0.044079516,0.032843561,0.055315471,0.032843561,0.044079516,0.044079516,0.032843561,0.044079516,0.044079516,0.032843561,0.021607606,0.044079516,0.021607606,0.021607606,0.044079516,0.032843561,0.122731201,0.021607606,0.032843561,0.055315471,0.044079516
LUIZ OJ 2015 MAR FRESHW RES,0.036789298,0.036789298,0.011944577,0.011944577,0.043000478,0.036789298,0.011944577,0.036789298,0.011944577,0.16722408,0.16722408,0.117534639,0.036789298,0.018155757,0.030578118,0.024366937,0.018155757,0.011944577,0.024366937,0.024366937,0.018155757,0.011944577,0.018155757,0.024366937,0.030578118
LUIZ-JUNIOR OJ 2004 J FISH BIOL,0.020242915,0.020242915,0.041295547,0.030769231,0.030769231,0.020242915,0.041295547,0.020242915,0.020242915,0.020242915,0.020242915,0.093927126,0.020242915,0.020242915,0.020242915,0.020242915,0.020242915,0.041295547,0.104453441,0.020242915,0.199190283,0.020242915,0.041295547,0.051821862,0.020242915
LUPPI TA 2010 SCI MAR,0.019040366,0.019040366,0.256664128,0.028941356,0.028941356,0.019040366,0.019040366,0.028941356,0.118050267,0.038842346,0.028941356,0.028941356,0.028941356,0.019040366,0.019040366,0.019040366,0.019040366,0.019040366,0.019040366,0.019040366,0.028941356,0.038842346,0.058644326,0.028941356,0.019040366
LUSTOSA-COSTA 2020 J. Mar. Biol. Assoc. U.K.,0.013082156,0.013082156,0.019884877,0.019884877,0.013082156,0.013082156,0.067503925,0.04029304,0.04029304,0.033490319,0.013082156,0.013082156,0.305599163,0.013082156,0.047095761,0.04029304,0.013082156,0.04029304,0.013082156,0.019884877,0.019884877,0.026687598,0.019884877,0.026687598,0.047095761
LUZ BLP 2018 J EXP MAR BIOL ECOL,0.012651822,0.025809717,0.019230769,0.019230769,0.012651822,0.098178138,0.032388664,0.032388664,0.012651822,0.019230769,0.012651822,0.012651822,0.052125506,0.019230769,0.019230769,0.032388664,0.144230769,0.012651822,0.012651822,0.249493927,0.032388664,0.019230769,0.019230769,0.019230769,0.032388664
LUZ BLP 2020 ECOL EVOL,0.027627302,0.027627302,0.189599133,0.013542795,0.041711809,0.041711809,0.020585049,0.027627302,0.020585049,0.013542795,0.013542795,0.027627302,0.041711809,0.013542795,0.020585049,0.020585049,0.041711809,0.013542795,0.034669556,0.196641387,0.041711809,0.027627302,0.027627302,0.013542795,0.027627302
LUZ DC 2018 CORAL REEFS,0.016060862,0.021555368,0.021555368,0.038038884,0.016060862,0.565511412,0.010566357,0.021555368,0.010566357,0.010566357,0.010566357,0.010566357,0.010566357,0.010566357,0.016060862,0.010566357,0.016060862,0.016060862,0.021555368,0.021555368,0.021555368,0.038038884,0.010566357,0.010566357,0.010566357
LYRA GDM 2015 PHYTOTAXA,0.112282878,0.015508685,0.015508685,0.055831266,0.023573201,0.023573201,0.015508685,0.031637717,0.055831266,0.031637717,0.015508685,0.031637717,0.031637717,0.023573201,0.015508685,0.015508685,0.039702233,0.055831266,0.031637717,0.015508685,0.160669975,0.015508685,0.104218362,0.023573201,0.023573201
MACCORD FS 2002 ESTUAR COAST SHELF SCI,0.014907573,0.022659511,0.069171139,0.030411449,0.022659511,0.022659511,0.014907573,0.030411449,0.038163387,0.022659511,0.014907573,0.030411449,0.061419201,0.045915325,0.061419201,0.084675015,0.053667263,0.022659511,0.061419201,0.038163387,0.053667263,0.014907573,0.030411449,0.022659511,0.022659511
MACEDO-SOARES LCP 2012 MAR ECOL -PROG SER,0.010451505,0.02132107,0.12458194,0.015886288,0.015886288,0.010451505,0.015886288,0.010451505,0.048494983,0.032190635,0.151755853,0.200668896,0.010451505,0.015886288,0.081103679,0.015886288,0.015886288,0.010451505,0.026755853,0.010451505,0.015886288,0.010451505,0.064799331,0.015886288,0.015886288
MACENA BCL 2016 PLOS ONE,0.015466015,0.01017501,0.221815222,0.01017501,0.026048026,0.015466015,0.036630037,0.063085063,0.015466015,0.020757021,0.020757021,0.131868132,0.047212047,0.015466015,0.015466015,0.052503053,0.01017501,0.01017501,0.078958079,0.01017501,0.041921042,0.031339031,0.01017501,0.015466015,0.01017501
MACHADO 2003 AQUA,0.016297262,0.016297262,0.075619296,0.041720991,0.016297262,0.024771838,0.143415906,0.016297262,0.016297262,0.033246415,0.126466754,0.033246415,0.058670143,0.016297262,0.016297262,0.016297262,0.016297262,0.058670143,0.041720991,0.033246415,0.024771838,0.033246415,0.024771838,0.024771838,0.041720991
MACHADO AJ 2002 AN ACAD BRAS CIENC,0.042007638,0.020731042,0.013638843,0.013638843,0.027823241,0.042007638,0.027823241,0.063284233,0.070376432,0.020731042,0.013638843,0.027823241,0.013638843,0.198036007,0.027823241,0.013638843,0.027823241,0.112929624,0.020731042,0.013638843,0.013638843,0.056192035,0.027823241,0.013638843,0.013638843
MACHADO FS 2015 BIOTA NEOTROP,0.017325017,0.017325017,0.017325017,0.017325017,0.053361053,0.026334026,0.026334026,0.053361053,0.017325017,0.017325017,0.08038808,0.089397089,0.053361053,0.026334026,0.026334026,0.026334026,0.017325017,0.098406098,0.044352044,0.035343035,0.026334026,0.026334026,0.044352044,0.026334026,0.098406098
MACHADO LF 2017 J EXP MAR BIOL ECOL,0.017296313,0.023213473,0.011379153,0.011379153,0.017296313,0.017296313,0.011379153,0.017296313,0.017296313,0.011379153,0.011379153,0.058716431,0.023213473,0.035047792,0.017296313,0.029130633,0.011379153,0.029130633,0.017296313,0.011379153,0.366408739,0.023213473,0.09421939,0.011379153,0.017296313
"MACHADO PM, 2013, MARINE BIODIVERSITY RECORDS",0.012651822,0.012651822,0.032388664,0.019230769,0.012651822,0.038967611,0.032388664,0.012651822,0.012651822,0.019230769,0.275809717,0.012651822,0.012651822,0.085020243,0.137651822,0.012651822,0.012651822,0.058704453,0.012651822,0.012651822,0.012651822,0.012651822,0.019230769,0.012651822,0.019230769
MACHADO RCA 2018 J MAR BIOL ASSOC U K,0.01256913,0.019105078,0.019105078,0.07139266,0.01256913,0.025641026,0.019105078,0.01256913,0.01256913,0.064856712,0.058320764,0.01256913,0.025641026,0.01256913,0.274007039,0.019105078,0.032176973,0.051784816,0.032176973,0.01256913,0.01256913,0.064856712,0.019105078,0.051784816,0.032176973
MACHOVSKY-CAPUSKA GE 2020 MAR POLLUT BULL,0.013835086,0.02102933,0.013835086,0.013835086,0.028223575,0.042612064,0.02102933,0.028223575,0.013835086,0.02102933,0.03541782,0.013835086,0.150525733,0.013835086,0.03541782,0.02102933,0.013835086,0.042612064,0.121748755,0.02102933,0.02102933,0.186496956,0.013835086,0.02102933,0.049806309
MACIEIRA RM 2011 FISH BULL,0.011870845,0.011870845,0.011870845,0.024216524,0.018043685,0.036562203,0.011870845,0.024216524,0.030389364,0.067426401,0.098290598,0.011870845,0.085944919,0.011870845,0.055080722,0.042735043,0.018043685,0.178537512,0.048907882,0.024216524,0.011870845,0.030389364,0.030389364,0.036562203,0.011870845
MACOLA R 2018 ZOOTAXA,0.020242915,0.041295547,0.030769231,0.030769231,0.041295547,0.041295547,0.030769231,0.020242915,0.230769231,0.030769231,0.020242915,0.041295547,0.020242915,0.020242915,0.020242915,0.030769231,0.020242915,0.030769231,0.051821862,0.020242915,0.051821862,0.030769231,0.020242915,0.041295547,0.030769231
MADEIRA C 2017 ECOL INDIC,0.013595707,0.036851521,0.008944544,0.013595707,0.046153846,0.422898032,0.013595707,0.008944544,0.036851521,0.008944544,0.032200358,0.032200358,0.022898032,0.022898032,0.018246869,0.032200358,0.013595707,0.032200358,0.036851521,0.008944544,0.018246869,0.008944544,0.027549195,0.008944544,0.046153846
MADEIRA C 2019 BIOL INVASIONS,0.009473285,0.014399394,0.014399394,0.014399394,0.034103827,0.38878363,0.009473285,0.019325502,0.078438803,0.014399394,0.02425161,0.009473285,0.014399394,0.014399394,0.014399394,0.039029936,0.009473285,0.029177719,0.009473285,0.127699886,0.019325502,0.009473285,0.02425161,0.014399394,0.034103827
MAGALHAES C 2017 PROC ACAD NAT SCI PHILA,0.026687598,0.013082156,0.04029304,0.033490319,0.10151753,0.013082156,0.019884877,0.013082156,0.217163789,0.013082156,0.033490319,0.033490319,0.019884877,0.053898482,0.094714809,0.013082156,0.019884877,0.026687598,0.019884877,0.013082156,0.013082156,0.013082156,0.067503925,0.047095761,0.019884877
MAGALHAES CARDOSO PH 2017 REV BRAS PARASITOL VET,0.017806268,0.101139601,0.082621083,0.073361823,0.027065527,0.017806268,0.017806268,0.017806268,0.027065527,0.027065527,0.017806268,0.036324786,0.027065527,0.027065527,0.017806268,0.036324786,0.027065527,0.017806268,0.073361823,0.064102564,0.027065527,0.036324786,0.027065527,0.027065527,0.082621083
MAGALHAES CARDOSO PH 2019 REV BRAS PARASITOL VET,0.030134814,0.030134814,0.040444092,0.122918319,0.019825535,0.05075337,0.030134814,0.019825535,0.019825535,0.019825535,0.019825535,0.040444092,0.019825535,0.030134814,0.030134814,0.040444092,0.019825535,0.019825535,0.081681205,0.040444092,0.030134814,0.030134814,0.019825535,0.122918319,0.05075337
MAGALHAES CARDOSO PH 2020 REV BRAS PARASITOL VET,0.015142338,0.070260448,0.038764385,0.070260448,0.023016354,0.015142338,0.015142338,0.070260448,0.038764385,0.030890369,0.015142338,0.023016354,0.046638401,0.023016354,0.023016354,0.023016354,0.015142338,0.015142338,0.093882495,0.070260448,0.023016354,0.030890369,0.023016354,0.046638401,0.101756511
MAGALHAES GM 2015 BULL MAR SCI,0.104203936,0.022808587,0.01118068,0.016994633,0.092576029,0.022808587,0.016994633,0.016994633,0.016994633,0.208855098,0.098389982,0.069320215,0.02862254,0.02862254,0.01118068,0.01118068,0.034436494,0.01118068,0.01118068,0.022808587,0.016994633,0.02862254,0.016994633,0.016994633,0.016994633
MAGALHAES KM 2015 AN ACAD BRAS CIENC,0.021367521,0.021367521,0.021367521,0.021367521,0.032478632,0.021367521,0.043589744,0.032478632,0.032478632,0.054700855,0.021367521,0.021367521,0.043589744,0.021367521,0.054700855,0.076923077,0.021367521,0.021367521,0.021367521,0.043589744,0.088034188,0.021367521,0.088034188,0.054700855,0.032478632
MAGGI P 2012 ADVANCES IN ENVIRONMENTAL ENGINEERING,0.011584801,0.011584801,0.02965709,0.023632994,0.101946247,0.017608897,0.059777572,0.071825765,0.011584801,0.011584801,0.011584801,0.017608897,0.023632994,0.017608897,0.017608897,0.02965709,0.011584801,0.011584801,0.017608897,0.011584801,0.017608897,0.089898054,0.017608897,0.041705283,0.294717331
MAGRIS RA 2013 NATUREZA CONS,0.017482517,0.017482517,0.017482517,0.026573427,0.026573427,0.026573427,0.026573427,0.044755245,0.017482517,0.017482517,0.035664336,0.026573427,0.017482517,0.035664336,0.017482517,0.026573427,0.017482517,0.017482517,0.017482517,0.035664336,0.072027972,0.053846154,0.017482517,0.062937063,0.281118881
MAGRIS RA 2015 PLOS ONE,0.021794872,0.027350427,0.010683761,0.027350427,0.016239316,0.260683761,0.010683761,0.027350427,0.016239316,0.021794872,0.010683761,0.016239316,0.016239316,0.010683761,0.027350427,0.027350427,0.010683761,0.010683761,0.016239316,0.021794872,0.016239316,0.071794872,0.010683761,0.027350427,0.24957265
MAGRIS RA 2016 ECOGRAPHY,0.016514559,0.027813994,0.022164276,0.010864841,0.016514559,0.016514559,0.027813994,0.050412864,0.010864841,0.022164276,0.078661452,0.022164276,0.044763146,0.016514559,0.022164276,0.022164276,0.016514559,0.022164276,0.016514559,0.016514559,0.152107779,0.061712299,0.010864841,0.016514559,0.208604954
MAGRIS RA 2017 GLOB ECOL CONSERV,0.010068466,0.015304068,0.015304068,0.015304068,0.015304068,0.057188884,0.036246476,0.025775272,0.010068466,0.010068466,0.010068466,0.015304068,0.010068466,0.010068466,0.010068466,0.015304068,0.015304068,0.015304068,0.010068466,0.02053967,0.025775272,0.010068466,0.02053967,0.010068466,0.565042288
MAGRIS RA 2018 DIVERSITY-BASEL,0.012094823,0.012094823,0.012094823,0.012094823,0.02467344,0.09385583,0.043541364,0.030962748,0.012094823,0.02467344,0.012094823,0.012094823,0.018384132,0.012094823,0.030962748,0.018384132,0.012094823,0.012094823,0.018384132,0.043541364,0.018384132,0.213352685,0.012094823,0.012094823,0.257377842
MAGRIS RA 2019 SCI TOTAL ENVIRON,0.059364548,0.010451505,0.010451505,0.010451505,0.026755853,0.059364548,0.015886288,0.097408027,0.015886288,0.010451505,0.015886288,0.010451505,0.010451505,0.075668896,0.064799331,0.059364548,0.015886288,0.010451505,0.015886288,0.02132107,0.032190635,0.140886288,0.02132107,0.015886288,0.151755853
MAGRIS RA 2020 MAR POLLUT BULL,0.015508685,0.023573201,0.015508685,0.015508685,0.039702233,0.055831266,0.055831266,0.023573201,0.015508685,0.055831266,0.015508685,0.023573201,0.047766749,0.015508685,0.039702233,0.015508685,0.023573201,0.047766749,0.015508685,0.039702233,0.023573201,0.152605459,0.015508685,0.023573201,0.160669975
